"YYYYMMDD","hhmmss (UTC+0)","MCC","MNC","LAC","CID","Latitude","Longitude","Timezone"
20110123,213109,230,3,7,177,50.042717,14.563938,1
20110124,003550,230,3,7,271,50.037107,14.565182,1
20110124,003617,230,3,7,177,50.042717,14.563938,1
20110124,003742,230,3,7,271,50.037107,14.565182,1
20110124,003825,230,3,7,177,50.042717,14.563938,1
20110124,044455,230,3,7,271,50.037107,14.565182,1
20110124,044614,230,3,7,177,50.042717,14.563938,1
20110124,045244,230,3,7,271,50.037107,14.565182,1
20110124,045408,230,3,7,177,50.042717,14.563938,1
20110124,050103,230,3,7,271,50.037107,14.565182,1
20110124,050153,230,3,7,177,50.042717,14.563938,1
20110124,050531,230,3,7,271,50.037107,14.565182,1
20110124,050806,230,3,7,177,50.042717,14.563938,1
20110124,053342,230,3,7,271,50.037107,14.565182,1
20110124,054133,230,3,7,177,50.042717,14.563938,1
20110124,054648,230,3,7,271,50.037107,14.565182,1
20110124,054708,230,3,7,177,50.042717,14.563938,1
20110124,062246,230,3,7,271,50.037107,14.565182,1
20110124,062434,230,3,7,177,50.042717,14.563938,1
20110124,063150,230,3,7,271,50.037107,14.565182,1
20110124,063745,230,3,7,177,50.042717,14.563938,1
20110124,074524,230,3,7,271,50.037107,14.565182,1
20110124,074556,230,3,7,177,50.042717,14.563938,1
20110124,081642,230,3,7,271,50.037107,14.565182,1
20110124,081650,230,3,7,177,50.042717,14.563938,1
20110124,081903,230,3,7,271,50.037107,14.565182,1
20110124,081922,230,3,7,177,50.042717,14.563938,1
20110124,082052,230,3,7,269,50.040997,14.558218,1
20110124,082316,230,3,7,268,50.038117,14.567864,1
20110124,082334,230,3,7,269,50.040997,14.558218,1
20110124,082406,230,3,7,271,50.037107,14.565182,1
20110124,082425,230,3,7,269,50.040997,14.558218,1
20110124,082521,230,3,7,271,50.037107,14.565182,1
20110124,082540,230,3,7,269,50.040997,14.558218,1
20110124,082720,230,3,7,271,50.037107,14.565182,1
20110124,082733,230,3,7,269,50.040997,14.558218,1
20110124,082751,230,3,7,271,50.037107,14.565182,1
20110124,082834,230,3,7,269,50.040997,14.558218,1
20110124,082928,230,3,7,271,50.037107,14.565182,1
20110124,083035,230,3,7,301,50.035644,14.564273,1
20110124,083223,230,3,7,300,50.031033,14.549510,1
20110124,083322,230,3,13,298,50.030997,14.541570,1
20110124,083511,230,3,13,297,50.032942,14.532865,1
20110124,083610,230,3,13,201,50.030154,14.529495,1
20110124,083633,230,3,13,297,50.032942,14.532865,1
20110124,083653,230,3,13,296,50.030038,14.529184,1
20110124,083713,230,3,13,201,50.030154,14.529495,1
20110124,083747,230,3,4,193,50.074297,14.428297,1
20110124,083959,0,0,0,0,0.000000,0.000000,1
20110124,084057,230,3,4,199,50.074297,14.428297,1
20110124,084157,0,0,0,0,0.000000,0.000000,1
20110124,084246,230,3,4,200,50.074297,14.428297,1
20110124,084339,0,0,0,0,0.000000,0.000000,1
20110124,084442,230,3,4,198,50.074297,14.428297,1
20110124,084529,0,0,0,0,0.000000,0.000000,1
20110124,084653,230,3,4,199,50.074297,14.428297,1
20110124,084748,0,0,0,0,0.000000,0.000000,1
20110124,084822,230,3,4,198,50.074297,14.428297,1
20110124,084914,0,0,0,0,0.000000,0.000000,1
20110124,085022,230,3,4,200,50.074297,14.428297,1
20110124,085045,0,0,0,0,0.000000,0.000000,1
20110124,085154,230,3,4,198,50.074297,14.428297,1
20110124,085228,0,0,0,0,0.000000,0.000000,1
20110124,085248,230,3,4,1055,50.074297,14.428297,1
20110124,085308,230,3,4,195,50.065032,14.430369,1
20110124,085325,230,3,4,1602,50.064282,14.430721,1
20110124,085341,230,3,4,1601,50.064503,14.430324,1
20110124,085350,230,3,4,1055,50.074297,14.428297,1
20110124,085403,230,3,4,194,50.064980,14.430906,1
20110124,085416,0,0,0,0,0.000000,0.000000,1
20110124,085451,230,3,4,193,50.074297,14.428297,1
20110124,085601,0,0,0,0,0.000000,0.000000,1
20110124,085653,230,3,4,1055,50.074297,14.428297,1
20110124,085739,0,0,0,0,0.000000,0.000000,1
20110124,085801,230,3,4,1677,50.074297,14.428297,1
20110124,085855,0,0,0,0,0.000000,0.000000,1
20110124,085945,230,3,4,1676,50.074297,14.428297,1
20110124,090109,230,3,4,1673,50.090803,14.437912,1
20110124,090152,230,3,4,3485,50.091735,14.435399,1
20110124,090220,230,3,4,1673,50.090803,14.437912,1
20110124,090303,230,3,4,3486,50.091413,14.435662,1
20110124,090322,230,3,4,3485,50.091735,14.435399,1
20110124,090417,230,3,4,3486,50.091413,14.435662,1
20110124,090443,230,3,4,1673,50.090803,14.437912,1
20110124,090508,230,3,4,3487,50.092913,14.436177,1
20110124,090535,230,3,4,3486,50.091413,14.435662,1
20110124,090556,230,3,4,3487,50.092913,14.436177,1
20110124,090616,230,3,4,3486,50.091413,14.435662,1
20110124,090636,230,3,4,3487,50.092913,14.436177,1
20110124,090659,230,3,4,3486,50.091413,14.435662,1
20110124,090720,230,3,4,3487,50.092913,14.436177,1
20110124,090751,230,3,4,3486,50.091413,14.435662,1
20110124,090814,230,3,4,3485,50.091735,14.435399,1
20110124,091008,230,3,4,3488,50.090707,14.433288,1
20110124,091104,230,3,4,3489,50.088927,14.434088,1
20110124,091146,230,3,4,3490,50.090338,14.434030,1
20110124,091154,230,3,4,3489,50.088927,14.434088,1
20110124,091214,230,3,4,3491,50.092757,14.433041,1
20110124,091233,230,3,4,3489,50.088927,14.434088,1
20110124,091255,230,3,4,3490,50.090338,14.434030,1
20110124,091302,230,3,4,3489,50.088927,14.434088,1
20110124,091734,230,3,4,3490,50.090338,14.434030,1
20110124,091808,230,3,4,3489,50.088927,14.434088,1
20110124,092716,230,3,4,3492,50.086487,14.433288,1
20110124,092729,230,3,4,485,50.089213,14.434788,1
20110124,092858,230,3,4,3488,50.090707,14.433288,1
20110124,093257,230,3,4,485,50.089213,14.434788,1
20110124,093432,230,3,3,236,50.074297,14.428297,1
20110124,093943,0,0,0,0,0.000000,0.000000,1
20110124,094034,230,3,3,10,50.074297,14.428297,1
20110124,094212,230,3,3,9,50.074297,14.428297,1
20110124,094653,0,0,0,0,0.000000,0.000000,1
20110124,094715,230,3,3,8,50.074297,14.428297,1
20110124,094813,0,0,0,0,0.000000,0.000000,1
20110124,094833,230,3,3,7,50.074297,14.428297,1
20110124,094939,0,0,0,0,0.000000,0.000000,1
20110124,095014,230,3,3,8,50.074297,14.428297,1
20110124,095118,0,0,0,0,0.000000,0.000000,1
20110124,095152,230,3,3,7,50.074297,14.428297,1
20110124,095339,230,3,8,237,50.100546,14.394221,1
20110124,095422,230,3,8,75,50.102209,14.392311,1
20110124,095733,230,3,8,256,50.104213,14.391868,1
20110124,095742,230,3,8,75,50.102209,14.392311,1
20110124,095822,230,3,8,237,50.100546,14.394221,1
20110124,095830,230,3,8,241,50.099810,14.397385,1
20110124,095849,230,3,8,75,50.102209,14.392311,1
20110124,095918,230,3,8,241,50.099810,14.397385,1
20110124,095938,230,3,8,257,50.096932,14.392922,1
20110124,101026,230,3,8,241,50.099810,14.397385,1
20110124,101132,230,3,8,254,50.102732,14.396234,1
20110124,101152,230,3,8,241,50.099810,14.397385,1
20110124,101324,230,3,8,257,50.096932,14.392922,1
20110124,120722,230,3,8,241,50.099810,14.397385,1
20110124,120829,230,3,8,257,50.096932,14.392922,1
20110124,121109,230,3,8,241,50.099810,14.397385,1
20110124,121129,230,3,8,254,50.102732,14.396234,1
20110124,121331,230,3,8,241,50.099810,14.397385,1
20110124,121429,230,3,8,254,50.102732,14.396234,1
20110124,121450,230,3,8,241,50.099810,14.397385,1
20110124,121550,230,3,8,254,50.102732,14.396234,1
20110124,121631,230,3,8,241,50.099810,14.397385,1
20110124,121856,230,3,8,257,50.096932,14.392922,1
20110124,122154,230,3,8,241,50.099810,14.397385,1
20110124,122232,230,3,8,257,50.096932,14.392922,1
20110124,125027,230,3,8,241,50.099810,14.397385,1
20110124,125103,230,3,8,254,50.102732,14.396234,1
20110124,125116,230,3,8,75,50.102209,14.392311,1
20110124,125607,230,3,8,254,50.102732,14.396234,1
20110124,125614,230,3,8,75,50.102209,14.392311,1
20110124,125651,230,3,8,254,50.102732,14.396234,1
20110124,125701,230,3,8,75,50.102209,14.392311,1
20110124,125713,230,3,8,241,50.099810,14.397385,1
20110124,130139,230,3,8,75,50.102209,14.392311,1
20110124,130306,230,3,8,241,50.099810,14.397385,1
20110124,130511,230,3,8,254,50.102732,14.396234,1
20110124,130619,230,3,8,241,50.099810,14.397385,1
20110124,134733,230,3,8,254,50.102732,14.396234,1
20110124,134824,230,3,8,241,50.099810,14.397385,1
20110124,135721,230,3,8,254,50.102732,14.396234,1
20110124,140022,230,3,8,241,50.099810,14.397385,1
20110124,140827,230,3,8,254,50.102732,14.396234,1
20110124,140846,230,3,8,241,50.099810,14.397385,1
20110124,141731,230,3,8,254,50.102732,14.396234,1
20110124,141904,230,3,8,241,50.099810,14.397385,1
20110124,142030,230,3,8,254,50.102732,14.396234,1
20110124,142111,230,3,8,241,50.099810,14.397385,1
20110124,142432,230,3,8,254,50.102732,14.396234,1
20110124,142456,230,3,8,241,50.099810,14.397385,1
20110124,142849,230,3,8,254,50.102732,14.396234,1
20110124,142918,230,3,8,241,50.099810,14.397385,1
20110124,143001,230,3,8,254,50.102732,14.396234,1
20110124,143130,230,3,8,241,50.099810,14.397385,1
20110124,143250,230,3,8,254,50.102732,14.396234,1
20110124,144957,230,3,8,75,50.102209,14.392311,1
20110124,145151,230,3,8,241,50.099810,14.397385,1
20110124,150325,230,3,8,254,50.102732,14.396234,1
20110124,150340,230,3,8,241,50.099810,14.397385,1
20110124,161008,230,3,8,254,50.102732,14.396234,1
20110124,161031,230,3,8,75,50.102209,14.392311,1
20110124,163528,230,3,8,241,50.099810,14.397385,1
20110124,163604,230,3,8,75,50.102209,14.392311,1
20110124,165037,230,3,8,241,50.099810,14.397385,1
20110124,165102,230,3,8,75,50.102209,14.392311,1
20110124,171500,230,3,8,241,50.099810,14.397385,1
20110124,171552,230,3,8,75,50.102209,14.392311,1
20110124,171635,230,3,8,241,50.099810,14.397385,1
20110124,171746,230,3,8,254,50.102732,14.396234,1
20110124,171813,230,3,8,75,50.102209,14.392311,1
20110124,171933,230,3,8,254,50.102732,14.396234,1
20110124,172133,230,3,8,75,50.102209,14.392311,1
20110124,172202,230,3,8,254,50.102732,14.396234,1
20110124,172219,230,3,8,75,50.102209,14.392311,1
20110124,172357,230,3,8,254,50.102732,14.396234,1
20110124,172429,230,3,8,75,50.102209,14.392311,1
20110124,172457,230,3,8,254,50.102732,14.396234,1
20110124,172530,230,3,8,237,50.100546,14.394221,1
20110124,172538,230,3,8,254,50.102732,14.396234,1
20110124,172552,230,3,8,75,50.102209,14.392311,1
20110124,172830,230,3,8,237,50.100546,14.394221,1
20110124,172901,230,3,3,7,50.074297,14.428297,1
20110124,173224,0,0,0,0,0.000000,0.000000,1
20110124,173309,230,3,3,8,50.074297,14.428297,1
20110124,173345,0,0,0,0,0.000000,0.000000,1
20110124,173417,230,3,3,7,50.074297,14.428297,1
20110124,173521,0,0,0,0,0.000000,0.000000,1
20110124,173542,230,3,3,8,50.074297,14.428297,1
20110124,173643,0,0,0,0,0.000000,0.000000,1
20110124,173705,230,3,3,9,50.074297,14.428297,1
20110124,173807,0,0,0,0,0.000000,0.000000,1
20110124,173840,230,3,3,26,50.074297,14.428297,1
20110124,173933,0,0,0,0,0.000000,0.000000,1
20110124,174016,230,3,3,27,50.074297,14.428297,1
20110124,174111,0,0,0,0,0.000000,0.000000,1
20110124,174147,230,3,3,28,50.074297,14.428297,1
20110124,174242,0,0,0,0,0.000000,0.000000,1
20110124,174319,230,3,3,27,50.074297,14.428297,1
20110124,174420,0,0,0,0,0.000000,0.000000,1
20110124,174510,230,3,3,28,50.074297,14.428297,1
20110124,174600,0,0,0,0,0.000000,0.000000,1
20110124,174714,230,3,3,27,50.074297,14.428297,1
20110124,174824,0,0,0,0,0.000000,0.000000,1
20110124,175001,230,3,3,28,50.074297,14.428297,1
20110124,175135,230,3,7,29,50.065910,14.507394,1
20110124,175150,230,3,7,62,50.066607,14.508177,1
20110124,175355,230,3,7,61,50.070390,14.510297,1
20110124,175422,230,3,7,62,50.066607,14.508177,1
20110124,175430,230,3,7,61,50.070390,14.510297,1
20110124,175511,230,3,15,251,50.069877,14.502338,1
20110124,175524,230,3,7,61,50.070390,14.510297,1
20110124,175556,230,3,7,2366,50.072460,14.509624,1
20110124,175604,230,3,7,61,50.070390,14.510297,1
20110124,175619,230,3,7,180,50.071218,14.513988,1
20110124,175638,230,3,7,61,50.070390,14.510297,1
20110124,175645,230,3,7,180,50.071218,14.513988,1
20110124,175718,230,3,7,249,50.061836,14.518320,1
20110124,175737,230,3,7,35,50.063554,14.529775,1
20110124,175933,230,3,7,37,50.062913,14.541140,1
20110124,180026,230,3,7,216,50.062207,14.536128,1
20110124,180034,230,3,7,37,50.062913,14.541140,1
20110124,180054,230,3,7,273,50.052323,14.536348,1
20110124,180141,230,3,7,274,50.057720,14.534006,1
20110124,180156,230,3,7,273,50.052323,14.536348,1
20110124,180215,230,3,7,265,50.049856,14.537273,1
20110124,180234,230,3,7,273,50.052323,14.536348,1
20110124,180527,230,3,7,272,50.049662,14.547682,1
20110124,180604,230,3,7,525,50.050310,14.546285,1
20110124,180643,230,3,7,214,50.046640,14.531379,1
20110124,180718,230,3,7,266,50.046480,14.547332,1
20110124,180813,230,3,7,270,50.044246,14.556828,1
20110124,180826,230,3,7,267,50.050389,14.548839,1
20110124,181117,230,3,7,268,50.038117,14.567864,1
20110124,181221,230,3,7,177,50.042717,14.563938,1
20110124,181247,230,3,7,268,50.038117,14.567864,1
20110124,181305,230,3,7,177,50.042717,14.563938,1
20110124,181335,230,3,7,269,50.040997,14.558218,1
20110124,181534,230,3,7,177,50.042717,14.563938,1
20110124,181625,230,3,7,271,50.037107,14.565182,1
20110124,182304,230,3,7,177,50.042717,14.563938,1
20110124,182326,230,3,7,271,50.037107,14.565182,1
20110124,183740,230,3,7,177,50.042717,14.563938,1
20110124,183806,230,3,7,271,50.037107,14.565182,1
20110124,183937,230,3,7,177,50.042717,14.563938,1
20110124,183957,230,3,7,271,50.037107,14.565182,1
20110124,184022,230,3,7,177,50.042717,14.563938,1
20110124,184042,230,3,7,271,50.037107,14.565182,1
20110124,184333,230,3,7,177,50.042717,14.563938,1
20110124,184400,230,3,7,269,50.040997,14.558218,1
20110124,184606,230,3,7,177,50.042717,14.563938,1
20110124,184614,230,3,7,268,50.038117,14.567864,1
20110124,184703,230,3,7,177,50.042717,14.563938,1
20110124,184729,230,3,7,268,50.038117,14.567864,1
20110124,184842,230,3,7,267,50.050389,14.548839,1
20110124,185629,230,3,7,270,50.044246,14.556828,1
20110124,185649,230,3,7,267,50.050389,14.548839,1
20110124,185715,230,3,7,266,50.046480,14.547332,1
20110124,185734,230,3,7,214,50.046640,14.531379,1
20110124,185844,230,3,7,525,50.050310,14.546285,1
20110124,185913,230,3,7,272,50.049662,14.547682,1
20110124,185942,230,3,7,273,50.052323,14.536348,1
20110124,190037,230,3,7,265,50.049856,14.537273,1
20110124,190057,230,3,7,273,50.052323,14.536348,1
20110124,190126,230,3,7,265,50.049856,14.537273,1
20110124,190145,230,3,7,273,50.052323,14.536348,1
20110124,190205,230,3,7,274,50.057720,14.534006,1
20110124,190305,230,3,7,37,50.062913,14.541140,1
20110124,190445,230,3,7,216,50.062207,14.536128,1
20110124,190515,230,3,7,37,50.062913,14.541140,1
20110124,190535,230,3,7,35,50.063554,14.529775,1
20110124,190657,230,3,7,249,50.061836,14.518320,1
20110124,190729,230,3,7,180,50.071218,14.513988,1
20110124,190819,230,3,7,61,50.070390,14.510297,1
20110124,190925,230,3,7,180,50.071218,14.513988,1
20110124,190932,230,3,7,29,50.065910,14.507394,1
20110124,190939,230,3,7,62,50.066607,14.508177,1
20110124,190959,230,3,7,29,50.065910,14.507394,1
20110124,191013,230,3,3,28,50.074297,14.428297,1
20110124,191323,0,0,0,0,0.000000,0.000000,1
20110124,191450,230,3,3,27,50.074297,14.428297,1
20110124,191539,0,0,0,0,0.000000,0.000000,1
20110124,191737,230,3,3,28,50.074297,14.428297,1
20110124,191755,0,0,0,0,0.000000,0.000000,1
20110124,191849,230,3,3,27,50.074297,14.428297,1
20110124,191953,0,0,0,0,0.000000,0.000000,1
20110124,192025,230,3,3,28,50.074297,14.428297,1
20110124,192117,0,0,0,0,0.000000,0.000000,1
20110124,192208,230,3,3,27,50.074297,14.428297,1
20110124,192255,0,0,0,0,0.000000,0.000000,1
20110124,192346,230,3,3,26,50.074297,14.428297,1
20110124,192444,0,0,0,0,0.000000,0.000000,1
20110124,192517,230,3,3,9,50.074297,14.428297,1
20110124,192656,230,3,3,10,50.074297,14.428297,1
20110124,193138,0,0,0,0,0.000000,0.000000,1
20110124,193158,230,3,3,11,50.074297,14.428297,1
20110124,193249,0,0,0,0,0.000000,0.000000,1
20110124,193330,230,3,3,12,50.074297,14.428297,1
20110124,193414,0,0,0,0,0.000000,0.000000,1
20110124,193552,230,3,3,13,50.074297,14.428297,1
20110124,193617,0,0,0,0,0.000000,0.000000,1
20110124,193724,230,3,3,25,50.074297,14.428297,1
20110124,193803,0,0,0,0,0.000000,0.000000,1
20110124,194011,230,3,3,1663,50.074297,14.428297,1
20110124,194047,0,0,0,0,0.000000,0.000000,1
20110124,194201,230,3,3,1664,50.074297,14.428297,1
20110124,194241,0,0,0,0,0.000000,0.000000,1
20110124,194414,230,3,3,1663,50.074297,14.428297,1
20110124,194445,230,3,17,3033,50.047871,14.357342,1
20110124,195429,230,3,17,615,50.048811,14.346236,1
20110124,195503,230,3,17,614,50.043087,14.339579,1
20110124,195551,230,3,17,615,50.048811,14.346236,1
20110124,195642,230,3,17,614,50.043087,14.339579,1
20110124,195708,230,3,17,613,50.039977,14.329239,1
20110124,195856,230,3,17,3493,50.037477,14.338335,1
20110124,195950,230,3,17,3494,50.036435,14.337825,1
20110124,200005,230,3,17,3493,50.037477,14.338335,1
20110124,200025,230,3,17,367,50.027123,14.353810,1
20110124,200104,230,3,17,3493,50.037477,14.338335,1
20110124,200129,230,3,17,613,50.039977,14.329239,1
20110124,200148,230,3,17,3493,50.037477,14.338335,1
20110124,200743,230,3,17,367,50.027123,14.353810,1
20110124,200803,230,3,17,3493,50.037477,14.338335,1
20110124,201124,230,3,17,367,50.027123,14.353810,1
20110124,201219,230,3,17,3493,50.037477,14.338335,1
20110124,201239,230,3,17,367,50.027123,14.353810,1
20110124,201259,230,3,17,3493,50.037477,14.338335,1
20110124,201429,230,3,17,367,50.027123,14.353810,1
20110124,201501,230,3,17,3493,50.037477,14.338335,1
20110124,201530,230,3,17,367,50.027123,14.353810,1
20110124,201539,230,3,17,3493,50.037477,14.338335,1
20110124,201611,230,3,17,367,50.027123,14.353810,1
20110124,201647,230,3,17,3493,50.037477,14.338335,1
20110124,201717,230,3,17,367,50.027123,14.353810,1
20110124,201737,230,3,17,608,50.039280,14.316072,1
20110124,201928,230,3,17,371,50.019697,14.309797,1
20110124,201958,230,3,17,608,50.039280,14.316072,1
20110124,202006,230,3,17,371,50.019697,14.309797,1
20110124,202132,230,3,17,3493,50.037477,14.338335,1
20110124,202150,230,3,17,371,50.019697,14.309797,1
20110124,202158,230,3,17,3493,50.037477,14.338335,1
20110124,202214,230,3,17,371,50.019697,14.309797,1
20110124,202234,230,3,17,557,49.974780,14.288906,1
20110124,202253,230,3,17,371,50.019697,14.309797,1
20110124,202315,230,3,17,608,50.039280,14.316072,1
20110124,202410,230,3,17,370,50.027671,14.310626,1
20110124,202429,230,3,17,557,49.974780,14.288906,1
20110124,202650,230,3,17,3493,50.037477,14.338335,1
20110124,202733,230,3,17,371,50.019697,14.309797,1
20110124,203004,230,3,17,608,50.039280,14.316072,1
20110124,203026,230,3,17,371,50.019697,14.309797,1
20110124,203103,230,3,17,3493,50.037477,14.338335,1
20110124,203123,230,3,17,371,50.019697,14.309797,1
20110124,203317,230,3,17,608,50.039280,14.316072,1
20110124,203354,230,3,17,371,50.019697,14.309797,1
20110124,203726,230,3,17,370,50.027671,14.310626,1
20110124,203745,230,3,17,367,50.027123,14.353810,1
20110124,203834,230,3,17,370,50.027671,14.310626,1
20110124,203916,230,3,17,608,50.039280,14.316072,1
20110124,203938,230,3,17,370,50.027671,14.310626,1
20110124,203957,230,3,17,608,50.039280,14.316072,1
20110124,204040,0,0,0,0,0.000000,0.000000,1
20110124,205033,230,3,17,3495,50.038198,14.355774,1
20110124,205052,230,3,17,3496,50.030294,14.370374,1
20110124,205126,230,3,17,3495,50.038198,14.355774,1
20110124,205206,0,0,0,0,0.000000,0.000000,1
20110124,205243,230,3,17,370,50.027671,14.310626,1
20110124,205255,230,3,17,608,50.039280,14.316072,1
20110124,205345,230,3,17,370,50.027671,14.310626,1
20110124,205405,230,3,17,367,50.027123,14.353810,1
20110124,205419,0,0,0,0,0.000000,0.000000,1
20110124,205428,230,3,17,610,50.044016,14.319231,1
20110124,205458,230,3,17,370,50.027671,14.310626,1
20110124,205535,230,3,17,367,50.027123,14.353810,1
20110124,205932,230,3,17,370,50.027671,14.310626,1
20110124,205940,230,3,17,367,50.027123,14.353810,1
20110124,210017,230,3,17,608,50.039280,14.316072,1
20110124,210103,230,3,17,367,50.027123,14.353810,1
20110124,210128,230,3,17,370,50.027671,14.310626,1
20110124,210141,230,3,17,367,50.027123,14.353810,1
20110124,211212,230,3,17,3494,50.036435,14.337825,1
20110124,211219,230,3,17,367,50.027123,14.353810,1
20110124,211428,230,3,17,368,50.030321,14.350049,1
20110124,211458,230,3,17,367,50.027123,14.353810,1
20110124,215646,230,3,17,3494,50.036435,14.337825,1
20110124,215749,230,3,17,368,50.030321,14.350049,1
20110124,215815,230,3,17,3494,50.036435,14.337825,1
20110124,215924,230,3,17,367,50.027123,14.353810,1
20110124,220240,230,3,17,3494,50.036435,14.337825,1
20110124,220308,230,3,17,3493,50.037477,14.338335,1
20110124,220357,230,3,17,3494,50.036435,14.337825,1
20110124,220420,230,3,17,3493,50.037477,14.338335,1
20110124,220602,230,3,17,367,50.027123,14.353810,1
20110124,220616,230,3,17,3493,50.037477,14.338335,1
20110124,220752,230,3,17,367,50.027123,14.353810,1
20110124,220821,230,3,17,3493,50.037477,14.338335,1
20110124,220850,230,3,17,3494,50.036435,14.337825,1
20110124,220913,230,3,17,3493,50.037477,14.338335,1
20110124,220924,230,3,17,367,50.027123,14.353810,1
20110124,221021,230,3,17,3493,50.037477,14.338335,1
20110124,221051,230,3,17,367,50.027123,14.353810,1
20110124,221105,230,3,17,3493,50.037477,14.338335,1
20110124,221206,230,3,17,367,50.027123,14.353810,1
20110124,221225,230,3,17,3494,50.036435,14.337825,1
20110124,221245,230,3,17,3493,50.037477,14.338335,1
20110124,221327,230,3,17,613,50.039977,14.329239,1
20110124,221549,230,3,17,608,50.039280,14.316072,1
20110124,221600,230,3,17,613,50.039977,14.329239,1
20110124,221618,230,3,17,612,50.044080,14.326185,1
20110124,221717,230,3,17,638,50.050228,14.324969,1
20110124,221918,230,3,3,13,50.074297,14.428297,1
20110124,222012,0,0,0,0,0.000000,0.000000,1
20110124,222024,230,3,3,25,50.074297,14.428297,1
20110124,222119,0,0,0,0,0.000000,0.000000,1
20110124,222142,230,3,17,3034,50.051197,14.343175,1
20110124,222155,230,3,17,634,50.046757,14.339669,1
20110124,222237,230,3,3,1664,50.074297,14.428297,1
20110124,222256,0,0,0,0,0.000000,0.000000,1
20110124,222333,230,3,3,1663,50.074297,14.428297,1
20110124,222416,0,0,0,0,0.000000,0.000000,1
20110124,223400,230,3,3,12,50.074297,14.428297,1
20110124,223447,0,0,0,0,0.000000,0.000000,1
20110124,223529,230,3,3,11,50.074297,14.428297,1
20110124,223616,0,0,0,0,0.000000,0.000000,1
20110124,223631,230,3,3,10,50.074297,14.428297,1
20110124,223749,230,3,3,9,50.074297,14.428297,1
20110124,223804,230,3,3,10,50.074297,14.428297,1
20110124,223815,230,3,3,9,50.074297,14.428297,1
20110124,224633,0,0,0,0,0.000000,0.000000,1
20110124,224711,230,3,3,26,50.074297,14.428297,1
20110124,224803,0,0,0,0,0.000000,0.000000,1
20110124,224930,230,3,3,27,50.074297,14.428297,1
20110124,224956,0,0,0,0,0.000000,0.000000,1
20110124,225056,230,3,3,28,50.074297,14.428297,1
20110124,225138,0,0,0,0,0.000000,0.000000,1
20110124,225215,230,3,3,27,50.074297,14.428297,1
20110124,225303,0,0,0,0,0.000000,0.000000,1
20110124,225346,230,3,3,28,50.074297,14.428297,1
20110124,225433,0,0,0,0,0.000000,0.000000,1
20110124,225547,230,3,3,27,50.074297,14.428297,1
20110124,225707,0,0,0,0,0.000000,0.000000,1
20110124,225842,230,3,3,28,50.074297,14.428297,1
20110124,230023,230,3,7,29,50.065910,14.507394,1
20110124,230041,230,3,7,62,50.066607,14.508177,1
20110124,230519,230,3,7,29,50.065910,14.507394,1
20110124,230551,230,3,7,261,50.063410,14.502774,1
20110124,230704,230,3,7,262,50.060421,14.506582,1
20110124,230725,230,3,7,36,50.060359,14.510679,1
20110124,230837,230,3,7,179,50.059093,14.518660,1
20110124,230944,230,3,7,263,50.051762,14.519654,1
20110124,231009,230,3,7,279,50.053034,14.522872,1
20110124,231041,230,3,7,264,50.051051,14.526766,1
20110124,231154,230,3,7,273,50.052323,14.536348,1
20110124,231201,230,3,7,264,50.051051,14.526766,1
20110124,231225,230,3,7,265,50.049856,14.537273,1
20110124,231244,230,3,7,273,50.052323,14.536348,1
20110124,231532,230,3,7,272,50.049662,14.547682,1
20110124,231612,230,3,7,214,50.046640,14.531379,1
20110124,231648,230,3,7,266,50.046480,14.547332,1
20110124,231736,230,3,7,270,50.044246,14.556828,1
20110124,231803,230,3,7,267,50.050389,14.548839,1
20110124,231921,230,3,7,176,50.051058,14.567614,1
20110124,232050,230,3,7,303,50.043864,14.568551,1
20110124,232115,230,3,7,268,50.038117,14.567864,1
20110124,232143,230,3,7,303,50.043864,14.568551,1
20110124,232203,230,3,7,271,50.037107,14.565182,1
20110124,232234,230,3,7,177,50.042717,14.563938,1
20110124,232304,230,3,7,271,50.037107,14.565182,1
20110124,232539,230,3,7,269,50.040997,14.558218,1
20110124,232559,230,3,7,177,50.042717,14.563938,1
20110124,232714,230,3,7,269,50.040997,14.558218,1
20110124,232824,230,3,7,177,50.042717,14.563938,1
20110124,235757,230,3,7,271,50.037107,14.565182,1
20110124,235915,230,3,7,177,50.042717,14.563938,1
20110125,000025,230,3,7,271,50.037107,14.565182,1
20110125,000045,230,3,7,177,50.042717,14.563938,1
20110125,000114,230,3,7,271,50.037107,14.565182,1
20110125,000140,230,3,7,177,50.042717,14.563938,1
20110125,000312,230,3,7,271,50.037107,14.565182,1
20110125,000333,230,3,7,177,50.042717,14.563938,1
20110125,000345,230,3,7,271,50.037107,14.565182,1
20110125,000416,230,3,7,177,50.042717,14.563938,1
20110125,000500,230,3,7,271,50.037107,14.565182,1
20110125,000702,230,3,7,177,50.042717,14.563938,1
20110125,010032,230,3,7,271,50.037107,14.565182,1
20110125,010047,230,3,7,177,50.042717,14.563938,1
20110125,010122,230,3,7,271,50.037107,14.565182,1
20110125,010217,230,3,7,177,50.042717,14.563938,1
20110125,011007,0,0,0,0,0.000000,0.000000,1
20110125,011021,230,3,13,2369,50.039722,14.587372,1
20110125,011407,230,3,7,271,50.037107,14.565182,1
20110125,011415,230,3,7,177,50.042717,14.563938,1
20110125,083035,230,3,7,271,50.037107,14.565182,1
20110125,083043,230,3,7,177,50.042717,14.563938,1
20110125,110732,230,3,7,271,50.037107,14.565182,1
20110125,110815,230,3,7,177,50.042717,14.563938,1
